"","X.1","X","numquake","avgmag","summag","locx","locy","numdrill","sumbbls","sumpsi","numbigquake","rfp","catbig"
"164",164,164,0,0,0,-97.6375,36.2055555555555,0,0,0,0,0.0177596475608202,0
"165",165,165,0,0,0,-97.4625,36.2055555555555,1,1000,800,0,0.143119047619048,0
"166",166,166,0,0,0,-97.2875,36.2055555555555,1,1000,800,0,0.143119047619048,0
"167",167,167,0,0,0,-97.1125,36.2055555555555,0,0,0,0,0.0177596475608202,0
"168",168,168,0,0,0,-96.9375,36.2055555555555,0,0,0,0,0.0177596475608202,0
"169",169,169,0,0,0,-96.7625,36.2055555555555,1,20000,1960,0,-1.77427517122908e-17,0
"170",170,170,0,0,0,-96.5875,36.2055555555555,3,21000,2760,0,-1.88737914186277e-17,0
"171",171,171,0,0,0,-96.4125000000001,36.2055555555555,3,3100,2122,0,-1.67366120962242e-17,0
"172",172,172,0,0,0,-96.2375000000001,36.2055555555555,0,0,0,0,0.0177596475608202,0
"173",173,173,0,0,0,-96.0625000000001,36.2055555555555,0,0,0,0,0.0177596475608202,0
"174",174,174,0,0,0,-95.8875000000001,36.2055555555555,2,1050,2244,0,-1.62717062046625e-17,0
"175",175,175,0,0,0,-95.7125000000001,36.2055555555555,0,0,0,0,0.0177596475608202,0
"176",176,176,0,0,0,-95.5375000000001,36.2055555555555,0,0,0,0,0.0177596475608202,0
"177",177,177,0,0,0,-95.3625000000001,36.2055555555555,0,0,0,0,0.0177596475608202,0
"178",178,178,0,0,0,-95.1875000000001,36.2055555555555,0,0,0,0,0.0177596475608202,0
"179",179,179,0,0,0,-95.0125000000001,36.2055555555555,0,0,0,0,0.0177596475608202,0
"180",180,180,0,0,0,-94.8375000000001,36.2055555555555,0,0,0,0,0.0177596475608202,0
"181",181,181,0,0,0,-99.9125,36.0611111111111,0,0,0,0,0.0177596475608202,0
"182",182,182,0,0,0,-99.7375,36.0611111111111,0,0,0,0,0.0177596475608202,0
"183",183,183,0,0,0,-99.5625,36.0611111111111,1,3000,3000,0,-1.61190505387765e-17,0
"184",184,184,0,0,0,-99.3875,36.0611111111111,0,0,0,0,0.0177596475608202,0
"185",185,185,0,0,0,-99.2125,36.0611111111111,0,0,0,0,0.0177596475608202,0
"186",186,186,0,0,0,-99.0375,36.0611111111111,0,0,0,0,0.0177596475608202,0
"187",187,187,0,0,0,-98.8625,36.0611111111111,0,0,0,0,0.0177596475608202,0
"188",188,188,0,0,0,-98.6875,36.0611111111111,0,0,0,0,0.0177596475608202,0
"189",189,189,0,0,0,-98.5125,36.0611111111111,0,0,0,0,0.0177596475608202,0
"190",190,190,0,0,0,-98.3375,36.0611111111111,0,0,0,0,0.0177596475608202,0
"191",191,191,0,0,0,-98.1625,36.0611111111111,0,0,0,0,0.0177596475608202,0
"192",192,192,0,0,0,-97.9875,36.0611111111111,0,0,0,0,0.0177596475608202,0
"193",193,193,0,0,0,-97.8125,36.0611111111111,0,0,0,0,0.0177596475608202,0
"194",194,194,0,0,0,-97.6375,36.0611111111111,0,0,0,0,0.0177596475608202,0
"195",195,195,0,0,0,-97.4625,36.0611111111111,0,0,0,0,0.0177596475608202,0
"196",196,196,0,0,0,-97.2875,36.0611111111111,4,5700,4100,0,-1.71460068365548e-17,0
"197",197,197,0,0,0,-97.1125,36.0611111111111,5,55700,5600,0,-1.72292735634016e-17,0
"198",198,198,0,0,0,-96.9375,36.0611111111111,0,0,0,0,0.0177596475608202,0
"199",199,199,0,0,0,-96.7625,36.0611111111111,2,600,600,0,0.0062,0
"200",200,200,0,0,0,-96.5875,36.0611111111111,3,20600,1722,0,-1.78468351208494e-17,0
"201",201,201,0,0,0,-96.4125000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"202",202,202,0,0,0,-96.2375000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"203",203,203,0,0,0,-96.0625000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"204",204,204,0,0,0,-95.8875000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"205",205,205,0,0,0,-95.7125000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"206",206,206,0,0,0,-95.5375000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
